pl_name,pl_masse,pl_rade,pl_orbper,pl_eqt,sy_dist,discoverymethod,disc_year,hostname
WASP-138 b,,,3.6344365,,414.234,Transit,2016,WASP-138
Kepler-52 b,,1.93,7.87761021,499.0,321.542,Transit,2012,Kepler-52
Kepler-1154 b,,,5.18560081,,1460.1,Transit,2016,Kepler-1154
HATS-22 b,,,4.72281727,,229.518,Transit,2017,HATS-22
Kepler-1984 b,,6.81,1.992812339,675.0,,Transit,2023,Kepler-1984
Kepler-48 b,,1.89,4.778004028,922.0,306.738,Transit,2012,Kepler-48
Kepler-1730 b,,4.6,13.80994,820.0,1427.08,Transit,2021,Kepler-1730
Kepler-1764 b,,4.55527871,70.46829987,,1542.48,Transit,2021,Kepler-1764
Kepler-1282 b,,1.66,2.131945045,1418.0,1103.29,Transit,2016,Kepler-1282
Kepler-91 b,,15.321,,,1294.69,Transit,2013,Kepler-91
K2-199 c,12.6,2.67,7.37442,639.0,107.518,Transit,2018,K2-199
HD 8574 b,,,227.0,,44.8264,Radial Velocity,2002,HD 8574
Kepler-1997 b,,2.51,26.7575859,654.0,1502.34,Transit,2023,Kepler-1997
Kepler-443 b,,2.33,177.6693,,802.271,Transit,2015,Kepler-443
Kepler-1090 b,,2.51,198.680179,288.0,858.77,Transit,2016,Kepler-1090
TOI-3714 b,218.98377242,11.14172682,2.15484802,764.0,112.71,Transit,2022,TOI-3714
Kepler-260 c,,,76.0498163,,627.365,Transit,2014,Kepler-260
Kepler-26 b,,2.89,12.282999719,427.0,335.307,Transit,2011,Kepler-26
Kepler-1118 b,,2.56,38.6715075,502.0,888.325,Transit,2016,Kepler-1118
Kepler-219 b,,,4.585466941,,787.07,Transit,2014,Kepler-219
Kepler-1954 b,,1.34,5.88346916,948.0,1373.83,Transit,2021,Kepler-1954
Kepler-1475 b,,2.2,82.177374,441.0,1568.38,Transit,2016,Kepler-1475
Kepler-994 b,,,1.1511666126,,188.158,Transit,2016,Kepler-994
Kepler-150 e,,2.6,30.82701,572.0,891.092,Transit,2014,Kepler-150
K2-75 b,,2.67,7.8142,,561.93,Transit,2016,K2-75
Kepler-1132 b,,,62.8917493,,867.931,Transit,2016,Kepler-1132
Kepler-1729 b,,2.62,4.220965778,595.0,576.181,Transit,2021,Kepler-1729
Kepler-421 b,,4.622,,,348.558,Transit,2014,Kepler-421
Kepler-133 b,,1.59,8.13000457,,653.6,Transit,2014,Kepler-133
Kepler-279 b,4180.93,,12.309717,,1037.4,Transit,2014,Kepler-279
TOI-2000 b,11.0,2.7,3.09833,1488.0,175.713,Transit,2023,TOI-2000
Kepler-954 b,,,16.78175811,,215.814,Transit,2016,Kepler-954
Kepler-1036 b,,2.86,122.8808058,,489.435,Transit,2016,Kepler-1036
Kepler-1240 b,,,4.86638504,,862.186,Transit,2016,Kepler-1240
HD 97658 b,7.55,2.247,9.4903,757.0,21.5618,Radial Velocity,2010,HD 97658
Kepler-1190 b,,1.25,10.45839865,609.0,342.509,Transit,2016,Kepler-1190
Kepler-244 c,,,9.767,,1036.49,Transit,2014,Kepler-244
Kepler-1267 b,,2.88,13.0313583,774.0,1379.43,Transit,2016,Kepler-1267
Kepler-260 b,,2.21,8.1874109,,627.365,Transit,2014,Kepler-260
Kepler-611 b,,1.65,2.437033302,,1395.56,Transit,2016,Kepler-611
Kepler-162 b,,,6.9198356967,,855.641,Transit,2014,Kepler-162
TOI-2589 b,1112.3994245,12.10569916,61.6277,592.0,200.273,Transit,2023,TOI-2589
XO-5 b,332.45018,12.430781,4.18775581,,276.211,Transit,2008,XO-5
Kepler-137 c,,2.15,18.73575579,580.0,302.979,Transit,2014,Kepler-137
Kepler-112 c,,3.7,28.57414,649.0,513.206,Transit,2014,Kepler-112
Kepler-1425 b,,0.79,14.4541302,676.0,863.873,Transit,2016,Kepler-1425
GJ 27.1 b,,,15.819,,23.6062,Radial Velocity,2014,GJ 27.1
Kepler-11 d,,3.358,,,646.346,Transit,2010,Kepler-11
Kepler-1813 b,,1.42,2.818150106,1055.0,,Transit,2021,Kepler-1813
Kepler-1972 c,,0.91,11.3220104,1215.0,287.339,Transit,2022,Kepler-1972
70 Vir b,,,116.688,,17.9011,Radial Velocity,1996,70 Vir
Kepler-1115 b,,2.1,,,983.245,Transit,2016,Kepler-1115
Kepler-968 b,,1.74,3.69298623,745.0,290.324,Transit,2016,Kepler-968
K2-400 b,,1.163,3.865053,,62.3804,Transit,2022,K2-400
Kepler-306 c,,,7.24022996,,775.679,Transit,2014,Kepler-306
Kepler-1542 b,,,3.95116635,,399.114,Transit,2016,Kepler-1542
Kepler-1167 b,,1.659,,,820.905,Transit,2016,Kepler-1167
Kepler-83 d,,1.96,5.17,,400.409,Transit,2014,Kepler-83
Kepler-578 b,,1.8,1.6168863,1387.0,541.432,Transit,2016,Kepler-578
Kepler-1855 b,,1.216205,0.727330983,,,Transit,2021,Kepler-1855
Kepler-26 b,,3.08,12.283078,501.0,335.307,Transit,2011,Kepler-26
Kepler-23 c,,3.15,10.74242766,1023.0,835.756,Transit,2011,Kepler-23
Kepler-1781 b,,2.5,4.887533,897.0,962.63,Transit,2021,Kepler-1781
Kepler-1365 b,,,7.69994466,,840.128,Transit,2016,Kepler-1365
HAT-P-3 b,189.42668,10.076891,2.899703,1127.0,134.554,Transit,2007,HAT-P-3
Kepler-1373 b,,0.87,1.29123275,1839.0,1699.46,Transit,2016,Kepler-1373
Kepler-1898 b,,0.93,4.76559135,1168.0,360.921,Transit,2021,Kepler-1898
Kepler-271 d,,0.67,5.24970432,954.0,404.542,Transit,2016,Kepler-271
Kepler-122 e,,,37.9962369,,1027.45,Transit,2014,Kepler-122
Kepler-1011 b,,,5.7532224973,,736.779,Transit,2016,Kepler-1011
Kepler-1458 b,,2.796,,,544.45,Transit,2016,Kepler-1458
Kepler-1183 b,,2.82,28.5057189,,1919.19,Transit,2016,Kepler-1183
Kepler-322 c,,1.72,4.337224039,,400.48,Transit,2014,Kepler-322
Kepler-527 b,,,13.28534769,,750.04,Transit,2016,Kepler-527
Kepler-1856 b,,,1.302017467,,848.76,Transit,2021,Kepler-1856
Kepler-224 b,,1.55,3.132951625,,782.088,Transit,2014,Kepler-224
Kepler-894 b,,,9.8032523396,,1162.91,Transit,2016,Kepler-894
TOI-5720 b,4.3,1.09,1.4344555,708.0,35.8256,Transit,2024,TOI-5720
Kepler-261 c,,2.82,24.5709023,505.0,317.499,Transit,2014,Kepler-261
Kepler-1854 b,,1.28,39.8313153,401.0,423.348,Transit,2021,Kepler-1854
Kepler-243 b,,2.468,,,693.86,Transit,2014,Kepler-243
Kepler-588 b,,2.7,4.221644,1170.0,1209.4,Transit,2016,Kepler-588
Kepler-1327 b,,,14.88794229,,678.069,Transit,2016,Kepler-1327
Kepler-1416 b,,,1.4951513,,949.59,Transit,2016,Kepler-1416
Kepler-141 c,,1.5,7.0106324,738.0,301.183,Transit,2014,Kepler-141
HD 93963 A c,19.2,3.228,3.6451398,1344.0,82.3432,Transit,2022,HD 93963 A
Kepler-1630 b,,2.62,509.997402,182.0,331.213,Transit,2016,Kepler-1630
Kepler-851 b,,,8.5068669229,,839.255,Transit,2016,Kepler-851
Kepler-9 b,,7.96,19.270824031,661.0,628.257,Transit,2010,Kepler-9
Kepler-1901 b,,1.39,3.48412534,1223.0,1028.37,Transit,2021,Kepler-1901
Kepler-520 b,,1.57,19.67416124,709.0,623.901,Transit,2016,Kepler-520
Kepler-599 b,,,15.65566138,,558.517,Transit,2016,Kepler-599
Kepler-710 b,,,4.34727172,,1448.34,Transit,2016,Kepler-710
Kepler-399 b,,1.42,14.42525565,,740.537,Transit,2014,Kepler-399
Kepler-1622 b,,1.15,10.8118737,980.0,796.477,Transit,2016,Kepler-1622
Kepler-339 c,,1.23,6.98825,855.0,616.637,Transit,2014,Kepler-339
Kepler-101 c,,0.91,6.02979518,1075.0,927.981,Transit,2014,Kepler-101
Kepler-1219 b,,,16.10474503,,880.895,Transit,2016,Kepler-1219
Kepler-680 b,,,3.6898151672,,1492.48,Transit,2016,Kepler-680
Kepler-732 b,,,9.46781385,,174.826,Transit,2016,Kepler-732
Kepler-711 b,,,23.58920791,,624.575,Transit,2016,Kepler-711
GJ 667 C b,,,7.20066,,7.24396,Radial Velocity,2012,GJ 667 C
Kepler-147 c,,2.63,33.4160034,650.0,1042.02,Transit,2014,Kepler-147
Kepler-791 b,,,14.55403948,,1266.34,Transit,2016,Kepler-791
Kepler-1859 b,,1.58313575,2.729599953,,1331.25,Transit,2021,Kepler-1859
Kepler-1664 b,,,14.38682567,,626.691,Transit,2020,Kepler-1664
Kepler-955 b,,3.19,14.53244172,664.0,550.383,Transit,2016,Kepler-955
HD 164922 b,,,1155.0,,22.0016,Radial Velocity,2005,HD 164922
Kepler-371 c,,,67.968656,,813.192,Transit,2014,Kepler-371
EPIC 206024342 c,,1.16,0.911618,,369.888,Transit,2021,EPIC 206024342
EPIC 249893012 c,14.67,3.67,15.624,990.0,321.296,Transit,2020,EPIC 249893012
Kepler-784 b,,2.24,31.5922646,741.0,1303.72,Transit,2016,Kepler-784
Kepler-259 c,,3.01,36.9250409,530.0,1002.14,Transit,2014,Kepler-259
Kepler-201 b,,2.68,25.6721559,683.0,636.445,Transit,2014,Kepler-201
Kepler-356 b,,,4.61268458,,707.559,Transit,2014,Kepler-356
Kepler-304 e,,,1.499144441,,434.684,Transit,2016,Kepler-304
Kepler-1074 b,,,5.94564846,,250.817,Transit,2016,Kepler-1074
Kepler-1321 b,,,11.12827427,,769.146,Transit,2016,Kepler-1321
Kepler-216 c,,2.95,17.40665216,814.0,1187.47,Transit,2014,Kepler-216
Kepler-210 b,,2.26,2.453236139,737.0,232.75,Transit,2014,Kepler-210
Kepler-929 b,,0.86,0.921032135,1762.0,1311.23,Transit,2016,Kepler-929
Kepler-1375 b,,1.22,3.300426,1450.0,1430.84,Transit,2016,Kepler-1375
Kepler-1749 b,,1.25,14.53398,434.0,268.2,Transit,2021,Kepler-1749
Kepler-1074 b,,1.19,5.95,,250.817,Transit,2016,Kepler-1074
MOA-2020-BLG-208L b,69.0,,,,7810.0,Microlensing,2023,MOA-2020-BLG-208L
Kepler-378 b,,1.049,,,152.094,Transit,2014,Kepler-378
Kepler-322 c,,1.67,4.337234,,400.48,Transit,2014,Kepler-322
Kepler-1738 b,,,7.6746614,,1302.87,Transit,2021,Kepler-1738
Kepler-582 b,,3.68,18.49235668,,613.179,Transit,2016,Kepler-582
Kepler-877 b,,2.5,18.45848388,632.0,602.176,Transit,2016,Kepler-877
Kepler-629 b,,,7.2384964055,,372.05,Transit,2016,Kepler-629
Kepler-157 b,,1.462,,,773.713,Transit,2014,Kepler-157
Kepler-1751 b,,1.56,7.01734994,984.0,1291.47,Transit,2021,Kepler-1751
Kepler-1420 b,,1.24,6.69958851,806.0,1054.37,Transit,2016,Kepler-1420
Kepler-1669 c,,1.90120972,1.609320045,,543.444,Transit,2021,Kepler-1669
Kepler-380 b,,1.07,3.930871,1266.0,813.713,Transit,2014,Kepler-380
Kepler-1616 b,,,6.76289308,,1137.81,Transit,2016,Kepler-1616
Kepler-607 b,,0.99,0.638163204,1876.0,519.122,Transit,2016,Kepler-607
Kepler-256 c,,2.1,3.388011854,,1026.43,Transit,2014,Kepler-256
Kepler-68 c,,0.92,9.60503867,946.0,144.166,Transit,2013,Kepler-68
Kepler-475 b,,2.66,3.105508189,1016.0,280.069,Transit,2016,Kepler-475
Kepler-83 b,4.68968,,9.770449,,400.409,Transit,2012,Kepler-83
Kepler-290 d,,0.78,0.764022,1544.0,694.627,Transit,2023,Kepler-290
Kepler-1093 b,,,25.0822766683,,1072.88,Transit,2016,Kepler-1093
KMT-2019-BLG-2974L b,88.99195396,,,,6100.0,Microlensing,2022,KMT-2019-BLG-2974L
HAT-P-59 b,489.45574678,12.58768533,4.1419771,1277.8,265.471,Transit,2021,HAT-P-59
Kepler-1669 c,,,1.609321941,,543.444,Transit,2021,Kepler-1669
Kepler-11 g,,3.46,118.378379,376.0,646.346,Transit,2010,Kepler-11
Kepler-281 b,,2.2,14.64613,676.0,1745.45,Transit,2014,Kepler-281
WASP-68 b,,,5.0843144,,226.399,Transit,2014,WASP-68
Kepler-332 b,,1.158,7.62634063,,344.19,Transit,2014,Kepler-332
Kepler-730 b,,11.36,,,1935.04,Transit,2016,Kepler-730
Kepler-1874 b,,,56.5732318,,408.007,Transit,2021,Kepler-1874
Kepler-84 f,,2.08,44.5518416,541.0,1023.9,Transit,2014,Kepler-84
TOI-1279 b,10.6,2.66146528,9.61419,759.0,107.055,Transit,2024,TOI-1279
Kepler-704 b,,2.61,3.76182115,,1228.83,Transit,2016,Kepler-704
HD 147018 b,,,44.236,,40.4256,Radial Velocity,2009,HD 147018
Kepler-1663 b,,2.63,17.60460628,355.0,337.926,Transit,2020,Kepler-1663
Kepler-965 b,,2.42,134.2527298,340.0,582.828,Transit,2016,Kepler-965
Kepler-1693 b,,1.39,12.0999065,807.0,760.065,Transit,2020,Kepler-1693
Kepler-416 d,,1.61,3.076508,1303.0,690.819,Transit,2023,Kepler-416
Kepler-220 e,,,45.9032489688,,171.109,Transit,2014,Kepler-220
Kepler-210 b,,2.56,2.4532339,839.0,232.75,Transit,2014,Kepler-210
Kepler-360 c,,2.11,7.1864526,998.0,876.044,Transit,2014,Kepler-360
TOI-1224 c,,3.38391242,17.94536449202,303.12,37.3312,Transit,2024,TOI-1224
Kepler-65 d,,,8.131,,303.728,Transit,2012,Kepler-65
Kepler-561 b,,7.04,58.3620495,446.0,621.378,Transit,2016,Kepler-561
Kepler-257 d,,,24.66454505,,780.256,Transit,2014,Kepler-257
HD 114729 b,,,1135.0,,37.8063,Radial Velocity,2002,HD 114729
Kepler-1091 b,,1.465,,,914.299,Transit,2016,Kepler-1091
Kepler-252 b,,1.2,6.66834872,588.0,379.424,Transit,2014,Kepler-252
K2-273 b,,3.05,11.7195663,849.0,308.105,Transit,2018,K2-273
Kepler-271 c,,0.95,7.41086267,,404.542,Transit,2014,Kepler-271
Kepler-12 b,137.30256,19.660586,4.4379629,1480.0,881.386,Transit,2011,Kepler-12
Kepler-756 b,,1.12,1.224866322,,,Transit,2016,Kepler-756
Kepler-1859 b,,,2.7296036,,1331.25,Transit,2021,Kepler-1859
Kepler-622 b,,1.82,14.28228147,446.0,284.761,Transit,2016,Kepler-622
Kepler-1980 b,,1.96,33.0256807,533.0,1709.4,Transit,2023,Kepler-1980
Kepler-800 b,,2.91,14.13176026,677.0,1019.26,Transit,2016,Kepler-800
Kepler-579 b,,,9.6685529097,,530.765,Transit,2016,Kepler-579
Kepler-77 b,,10.518,3.578780551,,639.411,Transit,2013,Kepler-77
TIC 4672985 b,4049.13390518,11.5004142,69.048,517.2,253.385,Transit,2024,TIC 4672985
NGTS-4 b,20.6,3.18,1.3373508,1650.0,280.555,Transit,2019,NGTS-4
Kepler-48 c,,,9.673958488,,306.738,Transit,2012,Kepler-48
Kepler-1342 b,,,2.21571296,,890.724,Transit,2016,Kepler-1342
TOI-1782.01,,2.368,4.987641028,,95.2649,Transit,2024,TOI-1782
K2-3 b,,2.08,10.054544,,44.0727,Transit,2015,K2-3
Kepler-59 c,,1.98,17.9801235,,1163.22,Transit,2012,Kepler-59
HD 190360 b,,,2889.0,,16.0069,Radial Velocity,2003,HD 190360
Kepler-138 d,1.17,1.68,23.09302,,66.8624,Transit,2014,Kepler-138
Kepler-161 c,,,7.064252021,,434.632,Transit,2014,Kepler-161
Kepler-803 b,,,50.28641007,,639.771,Transit,2016,Kepler-803
Kepler-1720 b,,3.17,12.70637048,703.0,629.445,Transit,2021,Kepler-1720
Kepler-309 b,,,5.92365747,,544.568,Transit,2014,Kepler-309
TOI-1408 b,,8.3621,4.4247042,1293.0,139.484,Transit,2023,TOI-1408
Kepler-1619 b,,1.07,23.6223571,797.0,734.85,Transit,2016,Kepler-1619
Kepler-192 c,,2.669,,,651.674,Transit,2014,Kepler-192
Kepler-334 d,,,25.0985083,,426.59,Transit,2014,Kepler-334
Kepler-1295 b,,1.55,3.81371974,,1174.46,Transit,2016,Kepler-1295
Kepler-641 b,,,9.48966441,,969.918,Transit,2016,Kepler-641
Kepler-234 c,,3.51,7.21204152,1015.0,1733.1,Transit,2014,Kepler-234
Kepler-1168 b,,,55.82222394,,752.666,Transit,2016,Kepler-1168
Kepler-11 g,300.0,3.66,118.37774,,646.346,Transit,2010,Kepler-11
Kepler-184 b,,2.71,10.68757479,,610.326,Transit,2014,Kepler-184
Kepler-48 c,,3.15,9.673928,740.0,306.738,Transit,2012,Kepler-48
Kepler-161 c,,2.37,7.064252021,769.0,434.632,Transit,2014,Kepler-161
Kepler-1439 b,,1.3,8.07392849,392.0,225.393,Transit,2016,Kepler-1439
Kepler-929 b,,1.11,0.921032135,,1311.23,Transit,2016,Kepler-929
KOI-1599.01,,,20.40857074,,1131.64,Transit,2019,KOI-1599
Kepler-275 b,,2.459,10.30065512,,2034.25,Transit,2014,Kepler-275
Kepler-463 b,,4.95,8.981016833,1060.0,394.804,Transit,2016,Kepler-463
WASP-50 b,466.555,12.924,1.9550959,,184.848,Transit,2011,WASP-50
Kepler-1774 b,,2.7,59.77049,516.0,816.592,Transit,2021,Kepler-1774
Kepler-761 b,,2.24,10.12804789,902.0,830.707,Transit,2016,Kepler-761
Kepler-176 e,,,51.165655676,,527.321,Transit,2016,Kepler-176
Kepler-1309 b,,2.27,28.8432647,491.0,,Transit,2016,Kepler-1309
Kepler-286 c,,1.47,3.46808239,1186.0,1226.85,Transit,2014,Kepler-286
Kepler-1036 b,,,122.88122161,,489.435,Transit,2016,Kepler-1036
Kepler-1634 b,,4.27,374.878133,282.0,617.339,Transit,2016,Kepler-1634
Kepler-164 e,,3.398,94.885768,,890.758,Transit,2023,Kepler-164
Kepler-1398 b,,1.003,2.78815679,,852.204,Transit,2016,Kepler-1398
WASP-12 b,638.8383,20.84874,1.09142119,2483.0,427.246,Transit,2008,WASP-12
Kepler-85 c,,1.88,12.51353325,706.0,765.025,Transit,2012,Kepler-85
Kepler-725 b,,10.98,39.6431552,472.0,758.469,Transit,2016,Kepler-725
Kepler-1684 b,,3.62,47.7054612,341.0,621.996,Transit,2020,Kepler-1684
Kepler-223 c,,2.68,9.84824649,947.0,1859.71,Transit,2014,Kepler-223
Kepler-361 c,,2.24,55.1866695,561.0,930.32,Transit,2014,Kepler-361
Kepler-587 b,,2.08,10.94026745,764.0,787.894,Transit,2016,Kepler-587
Kepler-131 c,,,25.5172744,,228.678,Transit,2014,Kepler-131
Kepler-1391 b,,1.56,54.4099612,513.0,1038.35,Transit,2016,Kepler-1391
BEBOP-3 b,,,547.0,,119.052,Radial Velocity,2025,BEBOP-3
OGLE-2015-BLG-0966L b,21.0,,,,2500.0,Microlensing,2016,OGLE-2015-BLG-0966L
Kepler-9 c,,8.214,,,628.257,Transit,2010,Kepler-9
Kepler-776 b,,1.5,4.897134,841.0,727.904,Transit,2016,Kepler-776
WASP-94 A b,144.93048,19.27948,3.9501907,,211.211,Transit,2014,WASP-94 A
Kepler-68 c,,0.927,9.604979,,144.166,Transit,2013,Kepler-68
Kepler-350 d,,2.717,,,956.859,Transit,2013,Kepler-350
Kepler-122 e,,2.525,37.9963981,,1027.45,Transit,2014,Kepler-122
HD 145675 c,,,25000.0,,17.9323,Radial Velocity,2021,14 Her
Kepler-190 b,,1.43,2.020001021,1186.0,433.387,Transit,2014,Kepler-190
HATS-4 b,,,2.5167281,,416.459,Transit,2014,HATS-4
Kepler-1544 b,,1.83,168.811174,256.0,335.09,Transit,2016,Kepler-1544
TOI-4504 d,450.23572136,,40.5634,,342.605,Transit Timing Variations,2024,TOI-4504
Kepler-1531 b,,1.072,1.138543376,,666.334,Transit,2016,Kepler-1531
K2-46 b,,2.65,19.153765,,449.237,Transit,2016,K2-46
HD 25171 b,,,1802.29,,55.6146,Radial Velocity,2010,HD 25171
WASP-50 b,,,1.9550931,,184.848,Transit,2011,WASP-50
Kepler-192 d,,,6.4702964145,,651.674,Transit,2016,Kepler-192
HD 103197 b,,,47.84,,57.1463,Radial Velocity,2009,HD 103197
Kepler-331 c,,2.05,17.2811521,424.0,580.119,Transit,2014,Kepler-331
HD 34445 b,,,1059.0,,46.0907,Radial Velocity,2009,HD 34445
Kepler-240 b,,,4.145,,746.927,Transit,2014,Kepler-240
Kepler-159 c,,2.05,43.5859419,275.0,373.744,Transit,2014,Kepler-159
K2-27 b,29.1,4.45,6.77145,,249.645,Transit,2016,K2-27
Kepler-341 c,,2.049,,,1047.03,Transit,2014,Kepler-341
Kepler-606 b,,,24.31574009,,1215.11,Transit,2016,Kepler-606
K2-187 e,,2.38,13.609878,698.0,330.916,Transit,2018,K2-187
Kepler-215 d,,2.05,30.86437869,,485.997,Transit,2014,Kepler-215
K2-73 b,,,7.49491004,,269.183,Transit,2016,K2-73
55 Cnc d,,,5360.0,,12.5855,Radial Velocity,2002,55 Cnc
Kepler-1859 c,,,3.59645081,,1331.25,Transit,2023,Kepler-1859
Kepler-1370 b,,,20.26416001,,1004.1,Transit,2016,Kepler-1370
Kepler-126 c,,1.63,,,237.401,Transit,2014,Kepler-126
HIP 41378 d,4.6,3.54,278.3618,367.0,106.289,Transit,2016,HIP 41378
Kepler-360 c,,2.5,7.186476,999.0,876.044,Transit,2014,Kepler-360
TOI-2443 b,,2.7731,15.669494,600.83,23.9258,Transit,2023,TOI-2443
Kepler-176 b,,1.41,5.43312169,906.0,527.321,Transit,2014,Kepler-176
TOI-561 e,13.6,2.55,77.03,,85.799,Transit,2020,TOI-561
Kepler-97 c,344.0,,789.0,,400.907,Radial Velocity,2014,Kepler-97
Kepler-15 b,,11.97,4.94278327,1097.0,739.412,Transit,2011,Kepler-15
Kepler-1254 d,,,5.72716067,,622.818,Transit,2016,Kepler-1254
Kepler-235 e,,1.94,46.18415,265.0,428.018,Transit,2014,Kepler-235
Kepler-1817 b,,2.68,44.2993483,463.0,748.569,Transit,2021,Kepler-1817
Kepler-363 d,,2.98,11.9320869,1112.0,762.596,Transit,2014,Kepler-363
Kepler-55 e,,1.34,4.617519,712.0,578.796,Transit,2014,Kepler-55
HD 23079 b,,,735.74,,33.4591,Radial Velocity,2001,HD 23079
Kepler-548 b,,11.428,,,751.776,Transit,2016,Kepler-548
WASP-14 b,2479.074,,,,161.997,Transit,2008,WASP-14
Kepler-175 b,,3.093,,,1312.34,Transit,2014,Kepler-175
Kepler-540 b,,,172.7046083,,390.374,Transit,2016,Kepler-540
GJ 463 b,,,3459.0,,18.3554,Radial Velocity,2022,GJ 463
Kepler-994 b,,1.28,1.151166776,957.0,188.158,Transit,2016,Kepler-994
Kepler-1116 b,,2.43,,,1008.57,Transit,2016,Kepler-1116
WASP-46 b,,,1.4303707,,375.31,Transit,2011,WASP-46
CoRoT-5 b,151.92274,15.558092,4.0378962,,882.472,Transit,2009,CoRoT-5
Kepler-15 b,,,4.9427838224,,739.412,Transit,2011,Kepler-15
Kepler-688 b,,,3.8959367252,,1357.75,Transit,2016,Kepler-688
Kepler-1010 b,,,34.2685741,,579.273,Transit,2016,Kepler-1010
Kepler-984 b,,3.14,43.03252,590.0,460.188,Transit,2016,Kepler-984
Kepler-207 b,,1.889,,,875.519,Transit,2014,Kepler-207
WASP-97 b,420.48909,12.66617,2.07276,,151.068,Transit,2014,WASP-97
TOI-6054.02,,2.864,12.574998029,,79.407,Transit,2024,TOI-6054
Kepler-134 c,,1.188,,,334.797,Transit,2014,Kepler-134
OGLE-2018-BLG-0506L b,16.3,,,,5600.0,Microlensing,2022,OGLE-2018-BLG-0506L
Kepler-667 b,,,41.43958662,,2302.45,Transit,2016,Kepler-667
Kepler-1642 c,,2.66,6.6513802,,413.873,Transit,2016,Kepler-1642
Kepler-1126 c,,,199.66876,,635.736,Transit,2023,Kepler-1126
Kepler-1951 b,,0.88,20.6577602,624.0,1277.32,Transit,2021,Kepler-1951
Kepler-58 c,,2.6,15.5738,795.0,969.252,Transit,2012,Kepler-58
Kepler-1556 b,,1.67,8.82715783,797.0,944.54,Transit,2016,Kepler-1556
Kepler-594 b,,2.06,13.64617478,678.0,769.2,Transit,2016,Kepler-594
KOI-351 d,,,59.7371443,,848.254,Transit,2013,KOI-351
HD 113996 b,,,610.2,,116.334,Radial Velocity,2017,HD 113996
Kepler-139 b,,2.73,15.77111583,768.0,391.038,Transit,2014,Kepler-139
Kepler-942 b,,1.84,44.96393,362.0,216.354,Transit,2016,Kepler-942
Kepler-1306 b,,,16.2958262626,,1107.5,Transit,2016,Kepler-1306
Kepler-319 b,,1.76,4.36273233,1023.0,503.436,Transit,2014,Kepler-319
Kepler-182 b,,2.58,9.825792,,1549.09,Transit,2014,Kepler-182
Kepler-423 b,,12.43,2.684328485,1291.0,758.753,Transit,2014,Kepler-423
Kepler-1764 b,,3.57,70.4680266,514.0,1542.48,Transit,2021,Kepler-1764
K2-216 b,8.0,1.75,2.1748,1103.0,115.461,Transit,2018,K2-216
Kepler-104 c,,,23.66834635,,400.785,Transit,2014,Kepler-104
Kepler-129 b,,2.3,15.79193725,903.0,408.845,Transit,2014,Kepler-129
Kepler-945 b,,2.79,31.0033814,609.0,1651.25,Transit,2016,Kepler-945
Kepler-1884 b,,1.39,8.98826122,864.0,1443.09,Transit,2021,Kepler-1884
Kepler-372 b,,1.43,6.84976206,1132.0,1493.95,Transit,2014,Kepler-372
Kepler-1625 b,,11.08,287.378949,,2310.11,Transit,2016,Kepler-1625
Kepler-1547 b,,,0.692978457,,674.695,Transit,2016,Kepler-1547
Kepler-1373 b,,1.16,1.29123275,,1699.46,Transit,2016,Kepler-1373
TOI-1728 b,26.78,5.05,3.49151,767.0,60.798,Transit,2020,TOI-1728
Kepler-708 b,,2.93,3.167891938,,1394.22,Transit,2016,Kepler-708
Kepler-217 b,,2.23,5.374943,,1104.64,Transit,2014,Kepler-217
Kepler-146 b,,3.194,,,716.797,Transit,2014,Kepler-146
Kepler-257 d,,4.2,24.66454,498.0,780.256,Transit,2014,Kepler-257
GJ 504 b,1271.3,,,510.0,17.5299,Imaging,2013,GJ 504
Kepler-198 d,,1.38,1.31184443,1539.0,495.358,Transit,2016,Kepler-198
Kepler-220 c,,1.929,,,171.109,Transit,2014,Kepler-220
Kepler-107 b,3.8,1.536,3.1800218,1592.0,525.997,Transit,2014,Kepler-107
Kepler-140 b,,,3.2542615508,,583.859,Transit,2014,Kepler-140
TOI-1710 b,28.3,5.34,24.283429,,81.2271,Transit,2022,TOI-1710
Kepler-775 b,,1.41,0.9748764,1643.0,398.676,Transit,2016,Kepler-775
Kepler-615 b,,1.74,10.35584657,,,Transit,2016,Kepler-615
Kepler-378 c,,0.84,,,152.094,Transit,2014,Kepler-378
Kepler-1504 b,,,82.303914,,2435.94,Transit,2016,Kepler-1504
Kepler-149 c,,,55.3291399,,571.034,Transit,2014,Kepler-149
Kepler-1456 b,,,18.1373788,,370.312,Transit,2016,Kepler-1456
Kepler-742 b,,,8.36086357,,489.253,Transit,2016,Kepler-742
Kepler-304 b,,2.768,3.295703644,,434.684,Transit,2014,Kepler-304
Kepler-444 c,,0.43973512,4.5458841,,36.4396,Transit,2015,Kepler-444
Kepler-1469 b,,2.5,21.8635301,555.0,1159.3,Transit,2016,Kepler-1469
Kepler-91 b,146.2018,,6.24658,2000.0,1294.69,Transit,2013,Kepler-91
Kepler-1125 b,,1.78,17.67089,659.0,2011.41,Transit,2016,Kepler-1125
Kepler-913 c,,,5.93919041,,991.618,Transit,2021,Kepler-913
HD 125390 b,,,1756.2,,153.647,Radial Velocity,2019,HD 125390
Kepler-533 b,,3.38,28.51120525,,302.955,Transit,2016,Kepler-533
Kepler-416 d,,1.68,3.076452083,1343.0,690.819,Transit,2023,Kepler-416
